card_id	reviews	curr_dur	curr_ease	avg_ease	notes_id	character
1562658286257	21	100	ease_3	2.619047619047619	1562657977873	改
1562735280725	21	16	ease_3	2.4761904761904763	1562735160122	棋
1563193213015	21	88	ease_3	2.4761904761904763	1563192920505	较
1563193750308	21	74	ease_3	2.380952380952381	1563193540676	牛
1563695810181	21	65	ease_3	2.4761904761904763	1563695756293	歌
1563696251416	21	69	ease_3	2.2857142857142856	1563696228511	亚
1566136956432	21	52	ease_3	2.380952380952381	1566136928059	治
1566137290934	21	80	ease_2	2.6666666666666665	1566137273693	矢 (NP)
1566137675930	21	63	ease_3	2.5714285714285716	1566137659306	难
1566137805575	21	102	ease_3	2.1904761904761907	1566137788200	客
1566138173982	21	22	ease_3	2.380952380952381	1566138155132	恩 (no pronounce)
1566140169230	21	27	ease_3	2.7142857142857144	1566140151065	厄 (no pronounce)
1566140266104	21	83	ease_3	2.380952380952381	1566140250053	忙
1568975119778	21	45	ease_3	2.380952380952381	1568975011614	齐 (no pronounce)
1569027837908	21	39	ease_3	2.5238095238095237	1569027828698	帮
1570644768560	21	91	ease_2	2.1904761904761907	1570644764766	毕
1570810373942	21	38	ease_3	2.380952380952381	1570810356663	革
1571321285051	21	40	ease_3	2.2857142857142856	1571321277196	试
1572468717106	21	30	ease_3	2.2857142857142856	1572468706282	量
1572546193052	21	58	ease_3	2.2857142857142856	1572546190427	衬
1573029360797	21	57	ease_3	2.380952380952381	1573029347951	NA
1574661658206	21	40	ease_3	2.380952380952381	1574661598843	君 (NP)
1575709007735	21	9	ease_3	2.380952380952381	1575709001480	聪
1576093264309	21	35	ease_3	2.4285714285714284	1576093261341	琴
1576947705437	21	38	ease_3	2.238095238095238	1576947651598	野
1577909421191	21	20	ease_3	2.1904761904761907	1577909392838	舅
1578241460410	21	36	ease_3	2.2857142857142856	1578241357420	血
1578253429445	21	36	ease_3	2.3333333333333335	1578253267044	栋
1578253791413	21	14	ease_3	2.2857142857142856	1578253429470	柜
1578325673859	21	25	ease_3	2.4285714285714284	1578325465267	沙
1578895937357	21	18	ease_3	2.3333333333333335	1578895934842	穷
1579120666955	21	25	ease_3	2.2857142857142856	1579120655363	率
1584559402270	21	5	ease_3	2.238095238095238	1584559397635	胸
1550920147948	20	125	ease_3	2.15	1550920140713	又
1550920234248	20	176	ease_4	2.5	1550920226246	月
1550920313973	20	156	ease_3	2.15	1550920307397	语
1552221230508	20	139	ease_3	2.55	1552221178634	星
1552221965865	20	24	ease_3	2.45	1552221916564	首
1552938062413	20	106	ease_3	2.3	1552937979173	而
1552938999446	20	119	ease_2	2.5	1552938891701	同
1554032752118	20	145	ease_3	2.35	1554032658766	张
1554033567889	20	96	ease_3	2.15	1554033512783	占
1554629375913	20	84	ease_2	2.25	1554629081368	克
1554629444792	20	102	ease_3	2.55	1554629375945	辛
1556368463901	20	120	ease_3	2.4	1556368280645	见
1557951766881	20	24	ease_3	2.45	1557951579676	近
1560026309754	20	115	ease_3	2.4	1560025986806	当
1560110531429	20	82	ease_4	2.3	1560110506201	眼
1562664798615	20	57	ease_3	2.4	1562664638255	暖
1563089457571	20	89	ease_3	2.35	1563088900995	予 (NP)
1563165685531	20	84	ease_3	2.3	1563165483608	敬
1563165805328	20	76	ease_3	2.45	1563165685580	苟
1563209570589	20	45	ease_3	2.45	1563209308932	蜜
1563696341662	20	58	ease_3	2.3	1563696311301	史
1563696422898	20	93	ease_3	2.5	1563696394860	更
1563696685330	20	76	ease_3	2.35	1563696625321	觉
1563698825519	20	55	ease_3	2.4	1563698758668	民
1565813625947	20	101	ease_2	2.25	1565813600543	楼
1565813675799	20	115	ease_3	2.35	1565813650978	室
1565813823612	20	93	ease_2	2.4	1565813807655	页
1566137694056	20	97	ease_2	2.45	1566137675940	毛
1566139396782	20	49	ease_2	2.4	1566139383399	躺
1566140037188	20	41	ease_3	2.6	1566140008505	报 (right part, no pronounce)
1566140110325	20	5	ease_3	2.35	1566140091541	通
1566140186795	20	63	ease_3	2.35	1566140169239	危
1567925999453	20	45	ease_4	2.65	1567925997003	选
1569399453363	20	46	ease_3	2.4	1569399448807	厕
1569474279183	20	53	ease_4	2.65	1569474273359	狗
1570035494876	20	46	ease_3	2.65	1570035486697	聊
1570103135609	20	12	ease_3	2.55	1570103131722	蒙
1570683668528	20	17	ease_3	2.5	1570683583999	呙 (NP)
1571334288645	20	46	ease_3	2.25	1571334277209	修
1572468585918	20	31	ease_3	2.45	1572468576375	普
1575468507689	20	38	ease_2	2.25	1575468502972	价
1576824553840	20	37	ease_3	2.25	1576824546809	捉
1577604991253	20	39	ease_3	2.35	1577604945785	卷 (NP)
1577782285262	20	32	ease_3	1.9	1577782282880	NA
1577882770354	20	7	ease_3	2.25	1577882709313	解 (RP, NP)
1577901293674	20	41	ease_3	2.45	1577900849685	材
1577906491570	20	32	ease_3	2.3	1577906467722	浅
1577911203489	20	55	ease_3	2.35	1577911012171	宠
1579360867957	20	12	ease_3	2.1	1579360431673	宿
1579367084309	20	12	ease_3	2.35	1579366727374	竖
1581018573683	20	17	ease_3	2.35	1581018461667	格
1582474013150	20	10	ease_3	2.35	1582473902044	珠
1583304409486	20	8	ease_2	2.2	1583304406336	领
1584694425660	20	16	ease_3	2.35	1584694375472	淘
1585389085962	20	10	ease_3	2.2	1585389059932	拼
1585389278577	20	10	ease_3	2.1	1585389248022	预
1552220496530	19	42	ease_3	2.4210526315789473	1552220344299	母
1554031881403	19	45	ease_4	2.8421052631578947	1554031837783	年 (no story, lower part - minus cloud)
1556369674679	19	82	ease_3	2.4210526315789473	1556369609120	满
1556369793804	19	163	ease_3	2.3157894736842106	1556369674686	互
1556369940961	19	88	ease_3	2.6315789473684212	1556369865891	比
1560110421524	19	84	ease_3	2.3157894736842106	1560110381900	足
1561371787251	19	131	ease_3	2.1578947368421053	1561371745291	南 (only inner character part, no pronounce)
1561373842026	19	116	ease_3	2.3684210526315788	1561373818769	答
1562300427557	19	28	ease_3	2.3684210526315788	1562300256578	省
1562479891169	19	102	ease_2	2.3684210526315788	1562479511833	扇
1562738579218	19	106	ease_3	2.4210526315789473	1562738470658	密
1563187467506	19	54	ease_3	2.3157894736842106	1563187080667	信
1563696147582	19	91	ease_3	2.0526315789473686	1563696117053	旧
1563697289051	19	58	ease_3	2.473684210526316	1563697265511	色
1565811425134	19	95	ease_2	2.3157894736842106	1565811391709	话
1566137713439	19	65	ease_3	2.526315789473684	1566137694064	集
1566137977304	19	11	ease_3	2.4210526315789473	1566137933960	杂
1566138730000	19	96	ease_3	2.6315789473684212	1566138710810	及
1566139947673	19	52	ease_3	2.526315789473684	1566139908633	节
1566140421354	19	37	ease_2	2.5789473684210527	1566140402992	影
1567925859442	19	63	ease_3	2.4210526315789473	1567925854576	挤
1569046167296	19	61	ease_3	2.4210526315789473	1569046162490	象
1569046654928	19	70	ease_3	2.5789473684210527	1569046580864	厅
1569572778273	19	70	ease_3	2.473684210526316	1569572775799	袜
1569612879020	19	71	ease_3	2.473684210526316	1569612876054	梯
1569771554475	19	43	ease_3	2.4210526315789473	1569771550466	图
1569954348931	19	60	ease_2	2.263157894736842	1569954346467	除
1570100042729	19	7	ease_3	2.3684210526315788	1570100039853	醒
1570173891277	19	56	ease_3	2.526315789473684	1570173888787	婚
1570288669918	19	48	ease_3	2.3684210526315788	1570288666805	套
1570971836756	19	68	ease_2	2.473684210526316	1570971714230	舞 (lower, NP)
1571037570502	19	36	ease_3	2.5789473684210527	1571037511480	羔 (NP)
1571334350546	19	11	ease_3	2.3157894736842106	1571334338040	鸭
1571938242903	19	10	ease_3	2.526315789473684	1571938207546	饱
1576824718994	19	25	ease_3	2.3684210526315788	1576824553891	摇
1576871495318	19	35	ease_3	2.3157894736842106	1576871218547	拜
1576872757718	19	21	ease_3	2.3684210526315788	1576871893964	菊
1576911090651	19	40	ease_2	2.473684210526316	1576911060465	朿 (NS)
1576945662015	19	35	ease_3	2.526315789473684	1576945659120	波
1576946845562	19	50	ease_3	2.263157894736842	1576946748691	犯
1577301208819	19	6	ease_3	2.1052631578947367	1577301166931	配
1577799741666	19	15	ease_3	2.4210526315789473	1577799729627	蛇
1577900849621	19	27	ease_3	2.4210526315789473	1577900836720	竹
1578047234258	19	32	ease_3	2.3684210526315788	1578047231489	命
1578153453493	19	22	ease_3	2.3157894736842106	1578153386159	显 (NP)
1578594169795	19	26	ease_3	2.3157894736842106	1578593964088	挂
1579433501979	19	11	ease_3	2.473684210526316	1579433329657	翻
1584694332523	19	11	ease_3	2.1052631578947367	1584694312294	强
1550920187104	18	134	ease_3	2.611111111111111	1550920173226	云
1550920197393	18	98	ease_3	2.611111111111111	1550920187155	运
1554629081362	18	90	ease_3	2.5555555555555554	1554629030548	湖
1557949755730	18	103	ease_3	2.611111111111111	1557949639248	司
1557952525304	18	90	ease_3	2.6666666666666665	1557952451718	卖
1560110659593	18	89	ease_3	2.388888888888889	1560110643266	饿
1561371252741	18	66	ease_4	2.388888888888889	1561371208475	方
1561371811436	18	85	ease_3	2.5	1561371787259	南
1561373078800	18	80	ease_3	2.5	1561373044896	反
1561373481381	18	97	ease_3	2.5555555555555554	1561373455268	亮
1561373595464	18	80	ease_3	2.388888888888889	1561373564744	间
1562480183743	18	96	ease_2	2.3333333333333335	1562480050515	稀
1562661469989	18	88	ease_3	2.4444444444444446	1562661226920	欢
1562664182241	18	53	ease_3	2.6666666666666665	1562664044091	爱 (top four strokes, no pronounce)
1563697110575	18	112	ease_2	2.3333333333333335	1563697076267	气
1563698076047	18	101	ease_2	2.3333333333333335	1563698039797	社
1563698576182	18	59	ease_3	2.2777777777777777	1563698555621	组
1565811473949	18	111	ease_3	2.2777777777777777	1565811425145	适
1565813319345	18	125	ease_3	2.4444444444444446	1565813294577	术
1565813888926	18	48	ease_2	2.388888888888889	1565813870042	圆
1566138114365	18	93	ease_3	2.4444444444444446	1566138096183	才
1566139733762	18	79	ease_2	2.2222222222222223	1566139706194	咸
1566140387514	18	46	ease_3	2	1566140371708	参
1568945623562	18	80	ease_3	2.5	1568945620844	齿
1568945935053	18	81	ease_3	2.2777777777777777	1568945927725	另
1569027464879	18	86	ease_3	2.388888888888889	1569027460501	饮
1569027692197	18	60	ease_3	2.2222222222222223	1569027680431	般
1569058023493	18	45	ease_2	2.4444444444444446	1569058019893	郊
1569162207513	18	82	ease_4	2.2777777777777777	1569162204641	舍 (NP)
1569396100784	18	11	ease_3	2.5	1569396095297	虽
1570044689671	18	39	ease_3	2.5	1570044685945	居
1571289130441	18	57	ease_3	2.1666666666666665	1571288989575	曼 (NP)
1571473416321	18	45	ease_3	2.5	1571473413216	短
1571583563706	18	33	ease_3	2.4444444444444446	1571583555506	烧
1572194423543	18	33	ease_3	2.5555555555555554	1572194420319	味
1572468519379	18	22	ease_2	2.388888888888889	1572468495503	伙
1576700285763	18	15	ease_3	2.5555555555555554	1576700213426	贯 (NP)
1576947651566	18	43	ease_2	2.3333333333333335	1576946845598	神
1577909729049	18	46	ease_3	2.4444444444444446	1577909421219	养
1578318503423	18	9	ease_3	2.4444444444444446	1578318459894	蛙
1578336960656	18	30	ease_3	2.2777777777777777	1578336782818	盖
1578605358451	18	24	ease_3	2.2222222222222223	1578605148190	绑
1580294451660	18	15	ease_3	2.388888888888889	1580294448519	欺
1580365429393	18	23	ease_2	2.111111111111111	1580365247460	费
1580624084738	18	18	ease_3	2.3333333333333335	1580624081883	悲
1580635909647	18	23	ease_3	2.2222222222222223	1580635875280	涨
1581018770782	18	21	ease_3	2.2222222222222223	1581018755457	抓
1581080268410	18	15	ease_3	2.388888888888889	1581080265319	曾
1582477515453	18	7	ease_3	2.4444444444444446	1582477339898	纤
1585717653400	18	10	ease_3	2.111111111111111	1585717650930	尊
1550920244355	17	89	ease_4	2.4705882352941178	1550920239150	有
1551616139520	17	170	ease_3	2.3529411764705883	1551615954486	要
1552214543263	17	55	ease_3	2.7058823529411766	1552214444160	础
1552215143198	17	133	ease_3	2.6470588235294117	1552215041931	㝵 (no pronounce)
1552220554600	17	167	ease_3	2.2941176470588234	1552220496566	每
1554032843758	17	101	ease_3	2.588235294117647	1554032752131	本
1554629949081	17	130	ease_3	2.3529411764705883	1554629863560	看
1556368280638	17	92	ease_3	2.6470588235294117	1556368141419	右
1556369371502	17	98	ease_3	2.2941176470588234	1556369248550	两
1557950017315	17	52	ease_3	2.7058823529411766	1557949990394	典 (without legs, no story)
1557952144578	17	98	ease_3	2.5294117647058822	1557952018327	经
1560110381892	17	131	ease_3	2.5294117647058822	1560110342391	种
1561371745283	17	33	ease_3	2.5294117647058822	1561371720685	院
1561372457143	17	94	ease_3	2.4705882352941178	1561372423643	东
1562329248722	17	64	ease_3	2.5294117647058822	1562328932345	投
1562483047586	17	67	ease_3	2.411764705882353	1562482918954	腰
1562665407454	17	152	ease_3	2.411764705882353	1562665179771	把
1562665763543	17	133	ease_3	2.3529411764705883	1562665585511	爬
1562745299951	17	93	ease_3	2.411764705882353	1562745021356	照
1562746586279	17	80	ease_3	2.235294117647059	1562746375622	程
1563696028181	17	114	ease_3	2.235294117647059	1563696001222	化
1563697132671	17	63	ease_3	2.176470588235294	1563697110581	汽
1563698432439	17	65	ease_3	2.5294117647058822	1563698409822	坏
1563698465646	17	95	ease_3	2.588235294117647	1563698432446	且
1565813747532	17	120	ease_2	2.411764705882353	1565813726955	提
1565855156578	17	56	ease_3	2.588235294117647	1565855153875	原
1566137006974	17	73	ease_3	2.4705882352941178	1566136980138	始
1566137511529	17	36	ease_3	2.764705882352941	1566137497524	亥 (no story)
1566137788188	17	76	ease_3	2.411764705882353	1566137771089	路
1566138660073	17	71	ease_2	2.411764705882353	1566138638008	汤
1566139535440	17	76	ease_3	2.588235294117647	1566139512020	鱼
1568031923010	17	79	ease_3	2.0588235294117645	1568031913267	丈
1569027877443	17	80	ease_3	2.2941176470588234	1569027873907	蛋
1569027935457	17	83	ease_3	2.4705882352941178	1569027930447	妻
1569046268018	17	84	ease_3	2.3529411764705883	1569046249288	散
1569164989160	17	74	ease_3	2.588235294117647	1569164967589	邦 (NP)
1569167336100	17	31	ease_3	2.588235294117647	1569167308517	昌 (NP)
1569499369467	17	49	ease_3	2.5294117647058822	1569499344665	宛 (NP)
1569610681252	17	36	ease_2	2.176470588235294	1569610669073	瑞
1570103233021	17	46	ease_3	2.3529411764705883	1570103228525	池
1570337479518	17	16	ease_3	2.6470588235294117	1570337343070	约 (NP)
1571470150537	17	83	ease_3	2.6470588235294117	1571470046253	刍 (NP)
1572468668025	17	60	ease_3	2.1176470588235294	1572468648122	售
1574498821603	17	32	ease_3	2.5294117647058822	1574498788670	俞 (NS)
1574661700278	17	60	ease_3	2.3529411764705883	1574661658243	尹 (NS)
1576736113518	17	37	ease_3	2.411764705882353	1576736066254	武
1577089691824	17	32	ease_3	2.4705882352941178	1577089529697	努
1577724633559	17	52	ease_3	2.1176470588235294	1577724538144	段
1577908451479	17	13	ease_3	2.4705882352941178	1577908404874	韦 (NS)
1579366450275	17	6	ease_3	2.2941176470588234	1579366237272	墨
1580624624098	17	29	ease_3	2.0588235294117645	1580624569971	懒
1580926704616	17	28	ease_2	2.2941176470588234	1580926421835	误
1581961550382	17	25	ease_3	2.235294117647059	1581961521077	宁
1583653375359	17	12	ease_3	2.2941176470588234	1583653351851	军
1584303339748	17	16	ease_3	2.235294117647059	1584303294677	剔
1584647297912	17	13	ease_3	2.176470588235294	1584647282796	汁
1584985730378	17	15	ease_3	2.176470588235294	1584985717352	抱
1551543760806	16	253	ease_4	2.5625	1551543660845	去
1551616397116	16	120	ease_3	2.4375	1551616259074	从
1552215506808	16	140	ease_3	2.5625	1552215356097	以
1552221779051	16	116	ease_3	2.1875	1552221724549	何
1552222020999	16	140	ease_3	2.375	1552221965871	道
1552937886712	16	81	ease_3	2.875	1552937833831	一 on top of 口 (no pronounce)
1552939476574	16	110	ease_2	2.3125	1552939360875	想
1554032318900	16	154	ease_3	2.625	1554032196825	广
1554032406738	16	156	ease_3	2.5625	1554032318909	床
1556368857439	16	121	ease_3	2.5625	1556368798929	苦
1557951940491	16	170	ease_3	2.5	1557951865717	新
1560110556480	16	122	ease_3	2.5	1560110531457	银
1561371208469	16	133	ease_3	2.3125	1561371173139	闻
1561371669113	16	112	ease_3	2.4375	1561371638903	远
1561372749062	16	116	ease_3	2.5	1561372684723	加
1561373658409	16	137	ease_3	2.25	1561373630615	合
1562928145138	16	70	ease_3	2.5	1562927763758	枣
1563010578900	16	6	ease_3	2.375	1563010383472	夜
1563696710920	16	77	ease_3	2.25	1563696685342	定
1563697265504	16	146	ease_3	2.4375	1563697235060	全
1563697419741	16	63	ease_2	2.125	1563697396224	嘴
1563697540155	16	85	ease_3	2.375	1563697517825	写
1563697589227	16	80	ease_3	2.1875	1563697552989	号
1563698409816	16	28	ease_3	2.5	1563698391785	破
1563698873580	16	134	ease_3	2.3125	1563698850864	代
1566137321908	16	42	ease_3	2.5	1566137309334	匚 (no story)
1566137381298	16	60	ease_3	2.625	1566137359918	贵
1566137417676	16	71	ease_3	2.3125	1566137401511	束
1566137438145	16	66	ease_3	2.625	1566137417688	整 (only upper, no pronounce)
1566137531029	16	73	ease_2	2.1875	1566137511542	该
1566137826948	16	94	ease_3	2.625	1566137805586	丙 (no pronounce)
1566138063670	16	83	ease_3	2	1566138048494	责
1566138430653	16	78	ease_3	2.25	1566138374741	物
1566138710803	16	86	ease_3	2.625	1566138692353	奶
1566140545110	16	73	ease_3	2.25	1566140527194	世
1568017509930	16	63	ease_3	2.5	1568017499408	终
1569215951844	16	97	ease_2	2.5625	1569215922195	钱 (RP NS)
1569527099813	16	50	ease_3	2.625	1569527086451	码
1572468971069	16	64	ease_3	2.4375	1572468967587	萄
1572518225897	16	49	ease_3	2.4375	1572518219062	NA
1572701242067	16	83	ease_2	2.5	1572701239210	洞
1574944431385	16	41	ease_3	2.1875	1574944428504	降
1575440283191	16	18	ease_3	2.5	1575440259497	仓 (NP)
1576696063160	16	20	ease_3	2.4375	1576696057424	桌
1577258527250	16	40	ease_3	2.3125	1577258524346	于
1577306081198	16	39	ease_3	2.1875	1577305986163	标
1577884833179	16	18	ease_3	2.4375	1577884798517	NA
1578254356987	16	12	ease_3	2.375	1578254219090	匙
1578326154112	16	33	ease_3	2.4375	1578325839046	岩
1582831601774	16	18	ease_3	2.375	1582831288514	敢
1582833033811	16	24	ease_3	2.1875	1582833018623	晕
1583179234427	16	20	ease_3	2.4375	1583179204582	乱
1583314548467	16	15	ease_3	2.375	1583314545212	篇
1586930040172	16	6	ease_3	2.125	1586930035333	股
1587448300719	16	4	ease_3	2.1875	1587448293910	掰
1550920211253	15	249	ease_3	2.533333333333333	1550920205422	会
1550920345662	15	149	ease_3	2.8	1550920341499	分
1550920361661	15	60	ease_3	2.6666666666666665	1550920350603	倒
1551544230186	15	87	ease_4	2.7333333333333334	1551544149121	Horns + 一 (no pronounce)
1551615954477	15	117	ease_3	2.2666666666666666	1551615894137	西
1552214245090	15	104	ease_3	2.2666666666666666	1552214149012	样
1552937833825	15	233	ease_3	2.6666666666666665	1552937794604	厂 (with slight slope on top line, no story)
1552937930244	15	232	ease_3	2.6	1552937886726	后
1552938187073	15	116	ease_3	2.466666666666667	1552938124931	找
1554628910951	15	151	ease_3	2.466666666666667	1554628829961	故
1554630025557	15	86	ease_3	2.3333333333333335	1554629949089	讨
1554630279930	15	148	ease_3	2.7333333333333334	1554630230590	接
1557950520410	15	104	ease_2	2.2666666666666666	1557950467085	其
1557951072101	15	89	ease_3	2.6666666666666665	1557951012256	京 (only top box and lid, no pronounce)
1558986962270	15	57	ease_4	2.7333333333333334	1558986870830	城
1558987277043	15	118	ease_4	2.466666666666667	1558987211816	孝 (no pronounce)
1560110220230	15	96	ease_3	2.466666666666667	1560110152975	起
1561371342635	15	106	ease_3	2.2666666666666666	1561371314564	放
1561371407744	15	112	ease_3	2.6	1561371369786	万
1562418284957	15	79	ease_3	2.2666666666666666	1562418060014	流
1562657977828	15	68	ease_3	2.2666666666666666	1562657287067	进
1562757061271	15	87	ease_3	2.2666666666666666	1562756864762	空
1563174482811	15	75	ease_3	2.466666666666667	1563174370285	速
1563187080629	15	73	ease_3	2.3333333333333335	1563186742624	言
1563695892411	15	68	ease_3	2.2	1563695849763	应
1563696282082	15	93	ease_3	2.6	1563696251424	並 (no pronounce)
1563696311265	15	75	ease_3	2.3333333333333335	1563696282090	碰
1565813770176	15	60	ease_3	2.466666666666667	1565813747543	让
1566136980122	15	83	ease_2	2.2	1566136956478	抬
1566139786194	15	87	ease_3	2.2666666666666666	1566139767509	布
1566140402984	15	51	ease_3	2.6	1566140387525	景
1568021162134	15	50	ease_3	2.2666666666666666	1568021158373	铁
1569046222422	15	96	ease_2	2.1333333333333333	1569046201081	宾
1569474417530	15	55	ease_3	2.2	1569474405527	迎
1569772536357	15	55	ease_3	2.2666666666666666	1569772531759	跑
1569954195596	15	53	ease_4	2.6666666666666665	1569954190946	蓝
1570642288536	15	66	ease_3	2.6	1570642286204	薪
1570644182118	15	90	ease_2	2.466666666666667	1570644179774	尝
1571634176611	15	67	ease_3	2.533333333333333	1571634164000	曹 (NP)
1572169270180	15	50	ease_3	2.466666666666667	1572169140487	NA
1572344322423	15	36	ease_3	2.6	1572344197178	免 (NP)
1572980632206	15	64	ease_2	2.2	1572980626847	矮
1573383570064	15	40	ease_2	2.1333333333333333	1573383439211	黄 (middle, NP)
1575211348913	15	50	ease_2	2.466666666666667	1575211345461	灰
1576824254262	15	51	ease_3	2.2666666666666666	1576824244842	钓
1576824813597	15	81	ease_3	2.2666666666666666	1576824795349	柄
1576913914966	15	12	ease_3	2.466666666666667	1576913788436	童
1577091422792	15	62	ease_2	2.2666666666666666	1577091420224	季
1577374410319	15	28	ease_3	2.1333333333333333	1577374349779	匆
1577448150417	15	42	ease_3	2.2666666666666666	1577448147751	锻
1577448204433	15	68	ease_3	2.2666666666666666	1577448150448	炼
1577609552660	15	57	ease_2	2.533333333333333	1577609514660	恨
1577724660975	15	21	ease_4	2.6666666666666665	1577724633574	段 (LP, NS)
1577782398103	15	36	ease_3	2.1333333333333333	1577782395578	衫
1577906467674	15	36	ease_3	2.2	1577906434018	橙
1577988765447	15	31	ease_2	2.4	1577988484098	刷
1579362057226	15	31	ease_3	2.4	1579361821397	福
1579367276571	15	23	ease_3	2.4	1579367084323	挺
1580279015558	15	19	ease_3	2.466666666666667	1580279009745	廷 (NP)
1580636481645	15	22	ease_3	2.4	1580636476020	哟
1582204770936	15	22	ease_3	2.3333333333333335	1582204768340	臭
1582656076905	15	13	ease_3	2.3333333333333335	1582655944312	冘 (NP)
1583230236245	15	18	ease_3	2.2	1583230200432	详
1584216850372	15	14	ease_3	2.4	1584216846823	删
1585389016351	15	19	ease_3	2.2	1585388988677	财
1550765343854	14	260	ease_3	2.642857142857143	1550765291170	儿
1550920098094	14	145	ease_4	2.642857142857143	1550920094218	马
1550920226213	14	132	ease_3	2.357142857142857	1550920221770	国
1550920239107	14	276	ease_3	2.642857142857143	1550920234307	朋
1550920328974	14	216	ease_3	2.7142857142857144	1550920324299	名
1551543437435	14	174	ease_4	2.5714285714285716	1551543325180	学
1551544149090	14	196	ease_4	2.5714285714285716	1551544042224	千
1551615415251	14	165	ease_3	2.5714285714285716	1551615274917	咱
1551616812271	14	42	ease_3	2.7142857142857144	1551616730686	谢
1552214648041	14	190	ease_3	2.5	1552214543271	岁
1552214805294	14	269	ease_3	2.357142857142857	1552214681923	但
1552220605072	14	118	ease_3	2.357142857142857	1552220554607	海
1552220711733	14	146	ease_3	2.7142857142857144	1552220686422	用
1552221178628	14	180	ease_3	2.357142857142857	1552221115944	姓
1552221916551	14	127	ease_3	2.357142857142857	1552221840464	啊
1552939203800	14	221	ease_2	2.2857142857142856	1552939102484	必
1554033129792	14	113	ease_3	2.357142857142857	1554033025122	立
1554033357545	14	113	ease_3	2.7857142857142856	1554033291774	啦
1554628986118	14	116	ease_3	2.5714285714285716	1554628910960	姑
1556368141412	14	86	ease_3	2.7142857142857144	1556368054104	座
1556369465032	14	124	ease_2	2.4285714285714284	1556369371508	辆
1558987172388	14	134	ease_2	2.7142857142857144	1558987104783	猪
1558987321085	14	103	ease_3	2.2857142857142856	1558987277051	教
1560026509589	14	57	ease_3	2.7142857142857144	1560026350207	尼 (no pronounce)
1560109738631	14	85	ease_2	2.357142857142857	1560109653736	所
1560110152967	14	115	ease_3	2.357142857142857	1560110067338	走
1561371173114	14	103	ease_3	2.2142857142857144	1561371072040	问
1561372541811	14	95	ease_3	2.4285714285714284	1561372517883	算
1561372570667	14	75	ease_2	2.642857142857143	1561372541817	第 (lower part only, no story)
1561372782022	14	84	ease_2	2.2142857142857144	1561372749070	驾
1561373330816	14	161	ease_2	2.357142857142857	1561373294937	情
1561373420792	14	138	ease_3	2.2857142857142856	1561373394422	精
1561373564710	14	92	ease_3	2.2857142857142856	1561373536915	单
1563166012648	14	66	ease_3	2.2142857142857144	1563165805379	察
1563326142693	14	80	ease_3	2.357142857142857	1563325940134	呈 (NP)
1563696540584	14	117	ease_3	2.7142857142857144	1563696523961	夬 (no story)
1563697695583	14	154	ease_2	2.357142857142857	1563697674603	市
1563698594986	14	136	ease_2	2.142857142857143	1563698576189	宜
1563698758660	14	137	ease_3	2.357142857142857	1563698726146	笔
1566137995083	14	72	ease_3	2.4285714285714284	1566137977328	怎
1566139412853	14	66	ease_3	2.4285714285714284	1566139396789	堂
1566139512010	14	74	ease_3	2.357142857142857	1566139494159	备
1566140595156	14	68	ease_2	2.142857142857143	1566140579968	界
1569027569593	14	59	ease_3	2.357142857142857	1569027564704	战
1569074729572	14	46	ease_2	2.5	1569074726268	嘛
1569396046488	14	43	ease_4	2.5	1569396040833	宛 (NP lower part)
1569396134414	14	48	ease_3	2.2142857142857144	1569396117331	游
1569499522097	14	123	ease_3	2.357142857142857	1569499487248	斿 (NP)
1569527086419	14	55	ease_3	2.5	1569527075601	拨
1570044715597	14	72	ease_3	2.642857142857143	1570044701192	超
1570099989047	14	92	ease_3	2.4285714285714284	1570099986041	搬
1570103118755	14	57	ease_3	2.357142857142857	1570103112083	式
1570641950378	14	58	ease_3	2.2857142857142856	1570641941118	旅
1571288527279	14	53	ease_4	2.9285714285714284	1571288504134	龹 (NS)
1571321369638	14	39	ease_3	2.2857142857142856	1571321362751	休
1572468691856	14	50	ease_3	2.142857142857143	1572468680188	靠
1572468706253	14	45	ease_3	2.2857142857142856	1572468691886	练
1572769808912	14	44	ease_3	2.4285714285714284	1572769805809	绿
1573240633658	14	41	ease_3	2.5714285714285716	1573240625908	冬
1574503526275	14	49	ease_3	2.5714285714285716	1574503521036	待
1575196665422	14	45	ease_3	2.4285714285714284	1575196651359	附
1576946309165	14	52	ease_3	2.7142857142857144	1576946263650	粉
1577305986136	14	49	ease_3	2.5714285714285716	1577305951577	NA
1577901662519	14	57	ease_3	2.357142857142857	1577901478195	鼻
1578135621034	14	25	ease_3	2.4285714285714284	1578135558903	尺 (NS)
1578512539121	14	39	ease_3	2.2142857142857144	1578512237452	吓
1578895966158	14	19	ease_3	2.5	1578895954585	匹
1579331362200	14	23	ease_3	2.5714285714285716	1579331359139	玄 (NS)
1579437007569	14	28	ease_3	2.142857142857143	1579436867972	枉
1579459828704	14	21	ease_2	2.4285714285714284	1579459809313	畐 (NS)
1580636475992	14	10	ease_3	2.4285714285714284	1580636464801	鹅
1581113457591	14	17	ease_3	2.357142857142857	1581113448173	奋
1582092615910	14	26	ease_3	2.2857142857142856	1582092464568	昷 (NP)
1583304498592	14	10	ease_3	2.2857142857142856	1583304495349	案
1583653716591	14	19	ease_2	2.0714285714285716	1583653694535	奉 (NP)
1585388885834	14	14	ease_3	2.0714285714285716	1585388825893	熟
