id	card_id	usn	ease	ivl	lastIvl	factor	time	type	character	duration	nbr
1566277280496	1554032752118	111	2	73	63	2050	51154	1	张	63	18
1572588508788	1554032752118	216	3	145	73	2050	25546	1	张	73	19
1585028858636	1554032752118	458	3	283	145	2050	6616	1	张	145	20
1554321337499	1554032843758	31	2	-600	-180	0	50134	0	本	0.0020833333333333333	1
1554321667955	1554032843758	31	2	1	-600	2500	38829	0	本	0.006944444444444444	2
1554408384262	1554032843758	31	3	2	1	2500	31265	1	本	1	3
1554586896988	1554032843758	31	2	2	2	2350	21996	1	本	2	4
1554751724391	1554032843758	38	1	-600	2	2150	33835	1	本	2	5
1554752220621	1554032843758	38	2	1	-600	2150	15324	2	本	0.006944444444444444	6
1554819014241	1554032843758	38	4	5	1	2300	23579	1	本	1	7
1555350013964	1554032843758	47	4	18	5	2450	18736	1	本	5	8
1556916706043	1554032843758	53	3	46	18	2450	13674	1	本	18	9
1560878781857	1554032843758	73	1	-600	46	2250	19687	1	本	46	10
1560889960202	1554032843758	73	2	1	-600	2250	8948	2	本	0.006944444444444444	11
1560935583364	1554032843758	73	3	4	1	2250	7335	1	本	1	12
1561370118195	1554032843758	76	3	11	4	2250	6129	1	本	4	13
1562297301566	1554032843758	85	3	22	11	2250	34221	1	本	11	14
1564209888507	1554032843758	94	3	47	22	2250	65996	1	本	22	15
1568263914082	1554032843758	138	3	101	47	2250	11065	1	本	47	16
1577000165484	1554032843758	216	3	216	101	2250	6756	1	本	101	17
1554903448814	1554032934413	38	2	-600	-180	0	32021	0	体	0.0020833333333333333	1
1554903487462	1554032934413	38	2	1	-600	2500	9237	0	体	0.006944444444444444	2
1554977453627	1554032934413	38	1	-600	1	2300	13512	1	体	1	3
1554981770418	1554032934413	38	1	-600	-600	2300	6864	2	体	0.006944444444444444	4
1555015362032	1554032934413	38	2	1	-600	2300	29419	2	体	0.006944444444444444	5
1555093828930	1554032934413	38	1	-600	1	2100	34130	1	体	1	6
1555093979944	1554032934413	38	2	1	-600	2100	14447	2	体	0.006944444444444444	7
1555265106848	1554032934413	47	1	-600	1	1900	28959	1	体	1	8
1555265730207	1554032934413	47	2	1	-600	1900	12997	2	体	0.006944444444444444	9
1555349128087	1554032934413	47	4	4	1	2050	101775	1	体	1	10
1555688866645	1554032934413	47	1	-600	4	1850	48855	1	体	4	11
1555689179261	1554032934413	47	2	1	-600	1850	5531	2	体	0.006944444444444444	12
1555759526601	1554032934413	47	4	3	1	2000	15982	1	体	1	13
1556017497367	1554032934413	47	3	7	3	2000	19884	1	体	3	14
1556643706566	1554032934413	53	3	15	7	2000	29344	1	体	7	15
1557912168977	1554032934413	53	3	26	15	2000	18319	1	体	15	16
1560167192494	1554032934413	68	2	27	26	1850	27623	1	体	26	17
1562464256735	1554032934413	86	3	46	27	1850	89862	1	体	27	18
1566450122637	1554032934413	111	3	89	46	1850	8136	1	体	46	19
1574140504390	1554032934413	216	3	158	89	1850	14239	1	体	89	20
1587703947049	1554032934413	533	3	302	158	1850	27023	1	体	158	21
1555015458422	1554033025097	38	2	-600	-180	0	17305	0	书	0.0020833333333333333	1
1555015690956	1554033025097	38	2	1	-600	2500	7508	0	书	0.006944444444444444	2
1555093646644	1554033025097	38	2	3	1	2350	23159	1	书	1	3
1555350149238	1554033025097	47	2	4	3	2200	32391	1	书	3	4
1555688927915	1554033025097	47	3	9	4	2200	30237	1	书	4	5
1556460062597	1554033025097	53	2	8	9	2050	26450	1	书	9	6
1557143658836	1554033025097	53	3	16	8	2050	37652	1	书	8	7
1558502858765	1554033025097	58	3	34	16	2050	16110	1	书	16	8
1561463508720	1554033025097	85	2	37	34	1900	18015	1	书	34	9
1564637956715	1554033025097	95	3	74	37	1900	11802	1	书	37	10
1571030009429	1554033025097	216	3	144	74	1900	8876	1	书	74	11
1583387703465	1554033025097	385	4	424	144	2050	6565	1	书	144	12
1555015635822	1554033129792	38	2	-600	-180	0	42605	0	立	0.0020833333333333333	1
1555015704868	1554033129792	38	2	1	-600	2500	13903	0	立	0.006944444444444444	2
1555093703171	1554033129792	38	1	-600	1	2300	35714	1	立	1	3
1555093952345	1554033129792	38	1	-600	-600	2300	16944	2	立	0.006944444444444444	4
1555094019441	1554033129792	38	2	1	-600	2300	9974	2	立	0.006944444444444444	5
1555265522326	1554033129792	47	1	-600	1	2100	15072	1	立	1	6
1555265968319	1554033129792	47	2	1	-600	2100	13927	2	立	0.006944444444444444	7
1555349026303	1554033129792	47	3	3	1	2100	55572	1	立	1	8
1555617814557	1554033129792	47	3	5	3	2100	30741	1	立	3	9
1556017130328	1554033129792	47	3	8	5	2100	25330	1	立	5	10
1556743488729	1554033129792	53	3	15	8	2100	57686	1	立	8	11
1557990242383	1554033129792	58	4	49	15	2250	18801	1	立	15	12
1562205113464	1554033129792	85	3	113	49	2250	17887	1	立	49	13
1571982160835	1554033129792	216	3	246	113	2250	12174	1	立	113	14
1555093732466	1554033208474	38	2	-600	-180	0	29282	0	位	0.0020833333333333333	1
1555093965488	1554033208474	38	1	-180	-600	0	13134	0	位	0.006944444444444444	2
1555094009462	1554033208474	38	2	-600	-180	0	29511	0	位	0.0020833333333333333	3
1555094038561	1554033208474	38	3	2	-600	2500	19113	0	位	0.006944444444444444	4
1555349744509	1554033208474	47	1	-600	2	2300	36560	1	位	2	5
1555350233578	1554033208474	47	1	-600	-600	2300	29861	2	位	0.006944444444444444	6
1555350404147	1554033208474	47	2	1	-600	2300	14830	2	位	0.006944444444444444	7
1555446319363	1554033208474	47	3	2	1	2300	29766	1	位	1	8
1555617569939	1554033208474	47	3	5	2	2300	34669	1	位	2	9
1556017247035	1554033208474	47	3	11	5	2300	69203	1	位	5	10
1556965179739	1554033208474	53	1	-600	11	2100	48223	1	位	11	11
1556965825008	1554033208474	53	2	1	-600	2100	7855	2	位	0.006944444444444444	12
1557082419090	1554033208474	53	3	2	1	2100	15338	1	位	1	13
1557236964984	1554033208474	53	4	6	2	2250	7947	1	位	2	14
1557750628897	1554033208474	53	4	19	6	2400	12006	1	位	6	15
1559384908993	1554033208474	63	1	-600	19	2200	9177	1	位	19	16
1559401454623	1554033208474	63	2	1	-600	2200	7629	2	位	0.006944444444444444	17
1559508276710	1554033208474	63	3	4	1	2200	11008	1	位	1	18
1559804710794	1554033208474	63	4	13	4	2350	7088	1	位	4	19
1560935686611	1554033208474	73	3	30	13	2350	9344	1	位	13	20
1563513657381	1554033208474	88	4	114	30	2500	6151	1	位	30	21
1573452932228	1554033208474	216	1	-600	114	2300	37477	1	位	114	22
1573453551822	1554033208474	216	2	1	-600	2300	6735	2	位	0.006944444444444444	23
1573539719701	1554033208474	216	4	4	1	2450	11263	1	位	1	24
1573975550285	1554033208474	216	4	18	4	2600	9009	1	位	4	25
1575525313013	1554033208474	216	4	73	18	2750	8285	1	位	18	26
1581752518321	1554033208474	329	2	90	73	2600	10531	1	位	73	27
1589519504415	1554033208474	544	2	112	90	2450	14124	1	位	90	28
1554146226801	1554033291745	31	2	-600	-180	0	45036	0	拉	0.0020833333333333333	1
1554146485515	1554033291745	31	2	1	-600	2500	14733	0	拉	0.006944444444444444	2
1554234627637	1554033291745	31	3	4	1	2500	19457	1	拉	1	3
1554586960465	1554033291745	31	1	-600	4	2300	6003	1	拉	4	4
1554587051008	1554033291745	31	2	1	-600	2300	5067	2	拉	0.006944444444444444	5
1554631842609	1554033291745	35	4	5	1	2450	20935	1	拉	1	6
1555093661379	1554033291745	38	4	19	5	2600	14723	1	拉	5	7
1556743368842	1554033291745	53	4	76	19	2750	39328	1	拉	19	8
1563240105421	1554033291745	88	3	211	76	2750	15493	1	拉	76	9
1581400912604	1554033291745	299	3	605	211	2750	19854	1	拉	211	10
1554234252717	1554033357545	31	2	-600	-180	0	41724	0	啦	0.0020833333333333333	1
1554234794921	1554033357545	31	3	3	-600	2500	3812	0	啦	0.006944444444444444	2
1554586791119	1554033357545	31	2	5	3	2350	26645	1	啦	3	3
1555015415331	1554033357545	38	2	7	5	2200	16726	1	啦	5	4
1555617586928	1554033357545	47	4	25	7	2350	9747	1	啦	7	5
1557750616872	1554033357545	53	4	90	25	2500	9480	1	啦	25	6
1565508873171	1554033357545	95	1	-600	90	2300	27579	1	啦	90	7
1565509461478	1554033357545	95	2	1	-600	2300	9467	2	啦	0.006944444444444444	8
1565585969834	1554033357545	96	3	4	1	2300	27133	1	啦	1	9
1565607067871	1554033357545	97	2	4	-60	2300	8735	3	啦	6.944444444444445e-4	10
1565930732413	1554033357545	104	3	9	4	2300	17489	1	啦	4	11
1566712225984	1554033357545	115	4	32	9	2450	37507	1	啦	9	12
1569403051523	1554033357545	142	4	113	32	2600	8098	1	啦	32	13
1579155525803	1554033357545	250	3	305	113	2600	7197	1	啦	113	14
1554146038217	1554033427087	31	2	-600	-180	0	27177	0	火	0.0020833333333333333	1
1554146455450	1554033427087	31	3	2	-600	2500	22282	0	火	0.006944444444444444	2
1554321555549	1554033427087	31	1	-600	2	2300	12674	1	火	2	3
1554321712259	1554033427087	31	2	1	-600	2300	12904	2	火	0.006944444444444444	4
1554407949136	1554033427087	31	4	3	1	2450	18306	1	火	1	5
1554631780106	1554033427087	35	4	13	3	2600	18049	1	火	3	6
1555759592114	1554033427087	47	1	-600	13	2400	20679	1	火	13	7
1555759658393	1554033427087	47	2	1	-600	2400	2619	2	火	0.006944444444444444	8
1555859367719	1554033427087	47	4	5	1	2550	8828	1	火	1	9
1556307111830	1554033427087	47	4	20	5	2700	6378	1	火	5	10
1557990438050	1554033427087	58	4	81	20	2850	11829	1	火	20	11
1564979560136	1554033427087	95	4	331	81	3000	7362	1	火	81	12
1554321615590	1554033512773	31	2	-600	-180	0	22186	0	灯	0.0020833333333333333	1
1554321734207	1554033512773	31	3	3	-600	2500	21940	0	灯	0.006944444444444444	2
1554586695734	1554033512773	31	4	13	3	2650	13710	1	灯	3	3
1555688887087	1554033512773	47	2	13	13	2500	20425	1	灯	13	4
1556819922660	1554033512773	53	2	16	13	2350	53246	1	灯	13	5
1558161187690	1554033512773	58	3	37	16	2350	21487	1	灯	16	6
1561370045648	1554033512773	76	3	84	37	2350	13786	1	灯	37	7
1568585363205	1554033512773	139	3	203	84	2350	9743	1	灯	84	8
1586071320733	1554033512773	463	3	490	203	2350	6373	1	灯	203	9
1555093923077	1554033567889	38	2	-600	-180	0	61276	0	占	0.0020833333333333333	1
1555094050380	1554033567889	38	1	-180	-600	0	11813	0	占	0.006944444444444444	2
1555094051864	1554033567889	38	2	-600	-180	0	1476	0	占	0.0020833333333333333	3
1555094052862	1554033567889	38	2	1	-600	2500	993	0	占	0.006944444444444444	4
1555265139789	1554033567889	47	1	-600	1	2300	12061	1	占	1	5
1555265781812	1554033567889	47	1	-600	-600	2300	34631	2	占	0.006944444444444444	6
1555266027304	1554033567889	47	2	1	-600	2300	20482	2	占	0.006944444444444444	7
1555349790682	1554033567889	47	1	-600	1	2100	46167	1	占	1	8
1555350265232	1554033567889	47	2	1	-600	2100	31648	2	占	0.006944444444444444	9
1555445936841	1554033567889	47	3	2	1	2100	31350	1	占	1	10
1555617718974	1554033567889	47	3	3	2	2100	40134	1	占	2	11
1555859498360	1554033567889	47	2	5	3	1950	24619	1	占	3	12
1556307801454	1554033567889	47	4	15	5	2100	120000	1	占	5	13
1557555633452	1554033567889	53	2	17	15	1950	27583	1	占	15	14
1559034163625	1554033567889	63	3	35	17	1950	10223	1	占	17	15
1562030107216	1554033567889	85	2	44	35	1800	33917	1	占	35	16
1565846498964	1554033567889	102	2	50	44	1650	34566	1	占	44	17
1570173130752	1554033567889	216	3	84	50	1650	12065	1	占	50	18
1577433574970	1554033567889	216	2	96	84	1500	91846	1	占	84	19
1585629728974	1554033567889	462	3	137	96	1500	8661	1	占	96	20
1555264802557	1554033658656	47	2	-600	-180	0	50503	0	站	0.0020833333333333333	1
1555265460248	1554033658656	47	2	1	-600	2500	15667	0	站	0.006944444444444444	2
1555348970726	1554033658656	47	1	-600	1	2300	109746	1	站	1	3
1555349669471	1554033658656	47	2	1	-600	2300	17611	2	站	0.006944444444444444	4
1555446440834	1554033658656	47	3	4	1	2300	62733	1	站	1	5
1555759401009	1554033658656	47	3	10	4	2300	30137	1	站	4	6
1556643737102	1554033658656	53	3	24	10	2300	30520	1	站	10	7
1558675541566	1554033658656	58	3	58	24	2300	34194	1	站	24	8
1563606445684	1554033658656	88	4	210	58	2450	14541	1	站	58	9
1581751569444	1554033658656	329	3	489	210	2450	24296	1	站	210	10
1554408434327	1554033680205	31	3	2	-180	2500	4120	0	灬 (no story)	0.0020833333333333333	1
1554586874977	1554033680205	31	4	9	2	2650	2369	1	灬 (no story)	2	2
1555349509798	1554033680205	47	4	31	9	2800	2675	1	灬 (no story)	9	3
1557990268962	1554033680205	58	4	131	31	2950	3088	1	灬 (no story)	31	4
1569214586297	1554033680205	142	3	368	131	2950	5599	1	灬 (no story)	131	5
1554586841585	1554033817116	31	2	-600	-180	0	33730	0	点	0.0020833333333333333	1
1554587032355	1554033817116	31	2	1	-600	2500	7803	0	点	0.006944444444444444	2
1554632031240	1554033817116	35	4	3	1	2650	32809	1	点	1	3
1554890425157	1554033817116	38	2	5	3	2500	17367	1	点	3	4
1555348853189	1554033817116	47	1	-600	5	2300	27656	1	点	5	5
1555349507115	1554033817116	47	2	1	-600	2300	36232	2	点	0.006944444444444444	6
1555446132566	1554033817116	47	4	3	1	2450	14062	1	点	1	7
1555688897671	1554033817116	47	3	9	3	2450	10572	1	点	3	8
1556459965833	1554033817116	53	3	21	9	2450	23932	1	点	9	9
1558288175322	1554033817116	58	3	53	21	2450	22766	1	点	21	10
1562809665614	1554033817116	87	3	134	53	2450	12217	1	点	53	11
1574402893718	1554033817116	216	3	320	134	2450	14382	1	点	134	12
1555265551570	1554033922667	47	2	-600	-180	0	29235	0	店	0.0020833333333333333	1
1555266006813	1554033922667	47	2	1	-600	2500	38483	0	店	0.006944444444444444	2
1555349853426	1554033922667	47	1	-600	1	2300	62738	1	店	1	3
1555350360167	1554033922667	47	2	1	-600	2300	94927	2	店	0.006944444444444444	4
1555445905479	1554033922667	47	4	3	1	2450	27097	1	店	1	5
1555688810944	1554033922667	47	3	7	3	2450	16452	1	店	3	6
1556307867419	1554033922667	47	4	27	7	2600	10671	1	店	7	7
1558588843294	1554033922667	58	3	72	27	2600	80366	1	店	27	8
1564809591154	1554033922667	95	4	291	72	2750	13684	1	店	72	9
1555859539089	1554628225080	47	2	-600	-180	0	40721	0	果	0.0020833333333333333	1
1555859875227	1554628225080	47	3	2	-600	2500	19690	0	果	0.006944444444444444	2
1556017382828	1554628225080	47	1	-600	2	2300	40536	1	果	2	3
1556017543289	1554628225080	47	2	1	-600	2300	26318	2	果	0.006944444444444444	4
1556135889068	1554628225080	47	1	-600	1	2100	30253	1	果	1	5
1556136023052	1554628225080	47	2	1	-600	2100	5674	2	果	0.006944444444444444	6
1556214754445	1554628225080	47	3	3	1	2100	53730	1	果	1	7
1556459941882	1554628225080	53	3	6	3	2100	15029	1	果	3	8
1556965221452	1554628225080	53	3	13	6	2100	21030	1	果	6	9
1558084275584	1554628225080	58	3	27	13	2100	21396	1	果	13	10
1560412247924	1554628225080	68	3	52	27	2100	8862	1	果	27	11
1564894944058	1554628225080	95	3	106	52	2100	16427	1	果	52	12
1574056568982	1554628225080	216	3	220	106	2100	26295	1	果	106	13
1555759571422	1554628510372	47	3	2	-180	2500	44809	0	棵	0.0020833333333333333	1
1555944919901	1554628510372	47	1	-600	2	2300	51799	1	棵	2	2
1555945040780	1554628510372	47	2	1	-600	2300	16000	2	棵	0.006944444444444444	3
1556017016690	1554628510372	47	3	3	1	2300	100294	1	棵	1	4
1556307991241	1554628510372	47	3	5	3	2300	106342	1	棵	3	5
1556743582174	1554628510372	53	2	6	5	2150	20167	1	棵	5	6
1557236937372	1554628510372	53	2	7	6	2000	10490	1	棵	6	7
1557866672738	1554628510372	53	1	-600	7	1800	24559	1	棵	7	8
1557866718897	1554628510372	53	2	1	-600	1800	1171	2	棵	0.006944444444444444	9
1557911820042	1554628510372	53	2	3	1	1650	24881	1	棵	1	10
1558197212908	1554628510372	58	3	6	3	1650	24069	1	棵	3	11
1558675972610	1554628510372	58	3	10	6	1650	25881	1	棵	6	12
1559587995300	1554628510372	63	3	18	10	1650	20345	1	棵	10	13
1561125606322	1554628510372	73	3	25	18	1650	90298	1	棵	18	14
1563241177938	1554628510372	88	3	40	25	1650	83180	1	棵	25	15
1566712188469	1554628510372	115	1	-600	40	1450	46891	1	棵	40	16
1566712869252	1554628510372	115	2	1	-600	1450	12473	2	棵	0.006944444444444444	17
1566754027958	1554628510372	115	2	1	-60	1450	14519	3	棵	6.944444444444445e-4	18
1566847700368	1554628510372	115	4	5	1	1600	7084	1	棵	1	19
1567230028060	1554628510372	123	4	13	5	1750	21680	1	棵	5	20
1568344346488	1554628510372	138	3	21	13	1750	69793	1	棵	13	21
1570164924634	1554628510372	216	1	-600	21	1550	16825	1	棵	21	22
1570165544976	1554628510372	216	2	1	-600	1550	10904	2	棵	0.006944444444444444	23
1570249734220	1554628510372	216	4	5	1	1700	15620	1	棵	1	24
1570682997373	1554628510372	216	3	9	5	1700	17538	1	棵	5	25
1571470320561	1554628510372	216	3	15	9	1700	35293	1	棵	9	26
1572764862615	1554628510372	216	1	-600	15	1500	13153	1	棵	15	27
1572765565087	1554628510372	216	2	1	-600	1500	8225	2	棵	0.006944444444444444	28
1572873516339	1554628510372	216	4	3	1	1650	9589	1	棵	1	29
1573104570372	1554628510372	216	4	7	3	1800	6042	1	棵	3	30
1573747460237	1554628510372	216	4	16	7	1950	4200	1	棵	7	31
1575099891523	1554628510372	216	3	28	16	1950	11000	1	棵	16	32
1577516875526	1554628510372	216	1	-600	28	1750	24527	1	棵	28	33
1577517843055	1554628510372	216	2	1	-600	1750	10937	2	棵	0.006944444444444444	34
1577603633634	1554628510372	216	4	5	1	1900	2924	1	棵	1	35
1578031208098	1554628510372	216	4	13	5	2050	11631	1	棵	5	36
1579067731065	1554628510372	250	3	24	13	2050	71878	1	棵	13	37
1581183723097	1554628510372	290	3	52	24	2050	53381	1	棵	24	38
1585630726507	1554628510372	462	1	-600	52	1850	14372	1	棵	52	39
1585631398473	1554628510372	462	2	1	-600	1850	9707	2	棵	0.006944444444444444	40
1585716479271	1554628510372	462	4	3	1	2000	6593	1	棵	1	41
1585981659752	1554628510372	463	2	3	-60	2000	81098	3	棵	6.944444444444445e-4	42
1585982088747	1554628510372	463	4	11	3	2150	10229	1	棵	3	43
1586926380503	1554628510372	533	4	38	11	2300	10413	1	棵	11	44
1556135811747	1554628634110	47	2	-600	-180	0	34729	0	课	0.0020833333333333333	1
1556136008175	1554628634110	47	1	-180	-600	0	63578	0	课	0.006944444444444444	2
1556136017372	1554628634110	47	3	4	-180	2500	4570	0	课	0.0020833333333333333	3
1556460265378	1554628634110	53	1	-600	4	2300	41381	1	课	4	4
1556460382516	1554628634110	53	2	1	-600	2300	11158	2	课	0.006944444444444444	5
1556569666677	1554628634110	53	2	3	1	2150	96160	1	课	1	6
1556819853485	1554628634110	53	3	6	3	2150	29885	1	课	3	7
1557349128321	1554628634110	53	2	8	6	2000	22646	1	课	6	8
1557996272670	1554628634110	58	2	7	8	1850	32205	1	课	8	9
1558589127106	1554628634110	58	2	7	7	1700	109128	1	课	7	10
1559235764555	1554628634110	63	2	8	7	1550	27690	1	课	7	11
1559899591541	1554628634110	63	3	11	8	1550	24577	1	课	8	12
1560890324732	1554628634110	73	3	15	11	1550	40820	1	课	11	13
1562124633914	1554628634110	85	3	26	15	1550	25857	1	课	15	14
1564377463732	1554628634110	94	3	36	26	1550	19919	1	课	26	15
1567487004426	1554628634110	123	3	58	36	1550	22500	1	课	36	16
1572502057166	1554628634110	216	3	90	58	1550	12992	1	课	58	17
1580239910814	1554628634110	262	1	-600	90	1350	10238	1	课	90	18
1580240337065	1554628634110	262	2	1	-600	1350	4917	2	课	0.006944444444444444	19
1580242079089	1554628634110	262	2	1	-60	1350	8957	3	课	6.944444444444445e-4	20
1580277258470	1554628634110	262	4	5	1	1500	13240	1	课	1	21
1580710758246	1554628634110	273	4	12	5	1650	9368	1	课	5	22
1581752502985	1554628634110	329	3	19	12	1650	57060	1	课	12	23
1583388909479	1554628634110	385	3	29	19	1650	9509	1	课	19	24
1585889293320	1554628634110	463	3	46	29	1650	45008	1	课	29	25
1555688997462	1554628734954	47	3	2	-180	2500	21809	0	政 (right part only, no pronounce)	0.0020833333333333333	1
1555859717792	1554628734954	47	4	5	2	2650	8091	1	政 (right part only, no pronounce)	2	2
1556307828651	1554628734954	47	4	19	5	2800	6880	1	政 (right part only, no pronounce)	5	3
1557911795146	1554628734954	53	3	52	19	2800	10834	1	政 (right part only, no pronounce)	19	4
1562380171656	1554628734954	85	3	150	52	2800	19761	1	政 (right part only, no pronounce)	52	5
1575351941525	1554628734954	216	3	415	150	2800	15200	1	政 (right part only, no pronounce)	150	6
1555859841028	1554628787073	47	2	-600	-180	0	89003	0	政	0.0020833333333333333	1
1555859900427	1554628787073	47	3	4	-600	2500	25193	0	政	0.006944444444444444	2
1556214933760	1554628787073	47	1	-600	4	2300	83977	1	政	4	3
1556215200838	1554628787073	47	2	1	-600	2300	16920	2	政	0.006944444444444444	4
1556307287642	1554628787073	47	4	3	1	2450	120000	1	政	1	5
1556569765579	1554628787073	53	3	7	3	2450	41253	1	政	3	6
1557162677345	1554628787073	53	3	19	7	2450	23265	1	政	7	7
1558776991228	1554628787073	58	3	48	19	2450	18891	1	政	19	8
1562894244233	1554628787073	87	2	58	48	2300	15850	1	政	48	9
1567925130462	1554628787073	132	3	138	58	2300	12483	1	政	58	10
1579758176988	1554628787073	257	3	330	138	2300	15224	1	政	138	11
1555516647404	1554628829950	47	2	-600	-180	0	65421	0	古	0.0020833333333333333	1
1555516708089	1554628829950	47	2	1	-600	2500	9026	0	古	0.006944444444444444	2
1555617577172	1554628829950	47	4	3	1	2650	7225	1	古	1	3
1555859553869	1554628829950	47	4	10	3	2800	14770	1	古	3	4
1556743691715	1554628829950	53	4	42	10	2950	6122	1	古	10	5
1560363741737	1554628829950	68	3	124	42	2950	30813	1	古	42	6
1571028876082	1554628829950	216	1	-600	124	2750	22710	1	古	124	7
1571029928927	1554628829950	216	2	1	-600	2750	8877	2	古	0.006944444444444444	8
1571116102235	1554628829950	216	3	2	1	2750	13740	1	古	1	9
1571308052585	1554628829950	216	3	6	2	2750	22837	1	古	2	10
1571893652126	1554628829950	216	3	14	6	2750	10605	1	古	6	11
1573105284798	1554628829950	216	1	-600	14	2550	24275	1	古	14	12
1573106352860	1554628829950	216	2	1	-600	2550	6924	2	古	0.006944444444444444	13
1573193080351	1554628829950	216	3	4	1	2550	41778	1	古	1	14
1573538413147	1554628829950	216	3	11	4	2550	3486	1	古	4	15
1574497977068	1554628829950	216	1	-600	11	2350	12501	1	古	11	16
1574498842540	1554628829950	216	2	1	-600	2350	5121	2	古	0.006944444444444444	17
1574591351635	1554628829950	216	4	4	1	2500	10706	1	古	1	18
1574919165576	1554628829950	216	3	8	4	2500	26917	1	古	4	19
1575612184434	1554628829950	216	3	20	8	2500	6620	1	古	8	20
1577374516512	1554628829950	216	2	24	20	2350	79278	1	古	20	21
1579329349093	1554628829950	250	3	58	24	2350	15723	1	古	24	22
1584339216931	1554628829950	447	1	-600	58	2150	120000	1	古	58	23
1584339794956	1554628829950	447	2	1	-600	2150	4647	2	古	0.006944444444444444	24
1584424618435	1554628829950	458	4	3	1	2300	5100	1	古	1	25
1584683949096	1554628829950	458	3	7	3	2300	4991	1	古	3	26
1585288056094	1554628829950	462	3	18	7	2300	6122	1	古	7	27
1586840532441	1554628829950	533	3	45	18	2300	7105	1	古	18	28
1555349608741	1554628910951	47	2	-600	-180	0	98929	0	故	0.0020833333333333333	1
1555350203712	1554628910951	47	2	1	-600	2500	26092	0	故	0.006944444444444444	2
1555445833207	1554628910951	47	1	-600	1	2300	41591	1	故	1	3
1555446451935	1554628910951	47	2	1	-600	2300	11088	2	故	0.006944444444444444	4
1555516438108	1554628910951	47	3	2	1	2300	22569	1	故	1	5
1555689062036	1554628910951	47	2	3	2	2150	22280	1	故	2	6
1555944523589	1554628910951	47	2	3	3	2000	31102	1	故	3	7
1556214544311	1554628910951	47	4	8	3	2150	18189	1	故	3	8
1556916734121	1554628910951	53	3	15	8	2150	28059	1	故	8	9
1558161082636	1554628910951	58	2	16	15	2000	17819	1	故	15	10
1559580928278	1554628910951	63	3	35	16	2000	13573	1	故	16	11
1562543050983	1554628910951	86	2	45	35	1850	45884	1	故	35	12
1566450114487	1554628910951	111	3	82	45	1850	7504	1	故	45	13
1573539462439	1554628910951	216	3	151	82	1850	21877	1	故	82	14
1586501055001	1554628910951	487	3	284	151	1850	7866	1	故	151	15
1555446613704	1554628986118	47	2	-600	-180	0	80233	0	姑	0.0020833333333333333	1
1555446747919	1554628986118	47	2	1	-600	2500	7899	0	姑	0.006944444444444444	2
1555516568174	1554628986118	47	3	2	1	2500	9864	1	姑	1	3
1555689123863	1554628986118	47	2	4	2	2350	6468	1	姑	2	4
1556017153774	1554628986118	47	3	8	4	2350	23431	1	姑	4	5
1556743497303	1554628986118	53	1	-600	8	2150	8562	1	姑	8	6
1556743798695	1554628986118	53	2	1	-600	2150	67121	2	姑	0.006944444444444444	7
1556820072908	1554628986118	53	4	5	1	2300	3858	1	姑	1	8
1557237225029	1554628986118	53	2	5	5	2150	8572	1	姑	5	9
1557688904886	1554628986118	53	3	11	5	2150	18747	1	姑	5	10
1558589184358	1554628986118	58	3	25	11	2150	8661	1	姑	11	11
1560762134439	1554628986118	73	3	54	25	2150	31274	1	姑	25	12
1565432162998	1554628986118	95	3	116	54	2150	18893	1	姑	54	13
1575438896633	1554628986118	216	3	240	116	2150	80855	1	姑	116	14
1555759276477	1554629030541	47	3	4	-180	2500	13221	0	胡 (no pronounce)	0.0020833333333333333	1
1556135828535	1554629030541	47	4	17	4	2650	5177	1	胡 (no pronounce)	4	2
1557609305063	1554629030541	53	3	49	17	2650	12214	1	胡 (no pronounce)	17	3
1561776011795	1554629030541	85	2	62	49	2500	6693	1	胡 (no pronounce)	49	4
1567141986239	1554629030541	123	3	158	62	2500	16042	1	胡 (no pronounce)	62	5
1580709831474	1554629030541	273	3	389	158	2500	23494	1	胡 (no pronounce)	158	6
1555350103714	1554629081362	47	2	-600	-180	0	89743	0	湖	0.0020833333333333333	1
1555350389309	1554629081362	47	2	1	-600	2500	29135	0	湖	0.006944444444444444	2
1555446378094	1554629081362	47	1	-600	1	2300	34832	1	湖	1	3
1555446730690	1554629081362	47	1	-600	-600	2300	9512	2	湖	0.006944444444444444	4
1555446752025	1554629081362	47	2	1	-600	2300	4101	2	湖	0.006944444444444444	5
1555516400035	1554629081362	47	4	5	1	2450	15159	1	湖	1	6
1555944961795	1554629081362	47	3	11	5	2450	41877	1	湖	5	7
1556916918182	1554629081362	53	3	26	11	2450	23356	1	湖	11	8
1559112822722	1554629081362	63	3	66	26	2450	19171	1	湖	26	9
1564810195466	1554629081362	95	1	-600	66	2250	26357	1	湖	66	10
1564810787840	1554629081362	95	2	1	-600	2250	7845	2	湖	0.006944444444444444	11
1564895031645	1554629081362	95	3	2	1	2250	9115	1	湖	1	12
1565065609325	1554629081362	95	3	3	2	2250	29575	1	湖	2	13
1565331027515	1554629081362	95	4	8	3	2400	16660	1	湖	3	14
1566021200180	1554629081362	104	3	17	8	2400	22802	1	湖	8	15
1567486655760	1554629081362	123	3	36	17	2400	10154	1	湖	17	16
1570597152587	1554629081362	216	3	90	36	2400	29602	1	湖	36	17
1578388501704	1554629081362	220	3	215	90	2400	15311	1	湖	90	18
